"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"3144","CARNS1",0,0,31,8,"NotAge"
"3145","CARS1",0,0,1,1,"NotAge"
"3146","CARS2",0,0,33,5,"NotAge"
"3147","CARTPT",0,0,30,8,"NotAge"
"3148","CASC3",0,0,29,5,"NotAge"
"3149","CASKIN1",0,0,7,4,"NotAge"
"3150","CASP10",0,0,3,3,"NotAge"
"3151","CASP8",0,0,8,2,"NotAge"
"3152","CASP9",0,0,19,5,"NotAge"
"3153","CBFB",0,0,15,4,"NotAge"
"3154","CBLN1",0,0,31,8,"NotAge"
"3155","CBLN3",0,0,31,8,"NotAge"
"3156","CBLN4",0,0,30,8,"NotAge"
"3157","CBS",0,0,6,2,"NotAge"
"3158","CBWD1",0,0,2,1,"NotAge"
"3159","CBWD2",0,0,16,5,"NotAge"
"3160","CBWD5",0,0,2,1,"NotAge"
"3161","CBWD6",0,0,3,1,"NotAge"
"3162","CBX3",0,0,26,5,"NotAge"
"3163","CBX7",0,0,29,8,"NotAge"
"3164","CC2D1A",0,0,13,4,"NotAge"
"3165","CC2D1B",0,0,34,6,"NotAge"
"3166","CCAR1",0,0,30,5,"NotAge"
"3167","CCAR2",0,0,33,5,"NotAge"
"3168","CCDC115",0,0,28,5,"NotAge"
"3169","CCDC117",0,0,5,2,"NotAge"
"3170","CCDC12",0,0,19,4,"NotAge"
"3171","CCDC120",0,0,6,2,"NotAge"
"3172","CCDC124",0,0,19,5,"NotAge"
"3173","CCDC12P1",0,0,17,5,"NotAge"
"3174","CCDC13",0,0,3,1,"NotAge"
"3175","CCDC14",0,0,14,4,"NotAge"
"3176","CCDC142",0,0,31,5,"NotAge"
"3177","CCDC148-AS1",0,0,3,2,"NotAge"
"3178","CCDC174",0,0,13,3,"NotAge"
"3179","CCDC18",0,0,9,3,"NotAge"
"3180","CCDC191",0,0,1,1,"NotAge"
"3181","CCDC22",0,0,29,5,"NotAge"
"3182","CCDC28A",0,0,10,4,"NotAge"
"3183","CCDC47",0,0,7,3,"NotAge"
"3184","CCDC51",0,0,22,6,"NotAge"
"3185","CCDC59",0,0,22,5,"NotAge"
"3186","CCDC61",0,0,19,5,"NotAge"
"3187","CCDC85A",0,0,25,6,"NotAge"
"3188","CCDC86",0,0,3,2,"NotAge"
"3189","CCDC88A",0,0,5,3,"NotAge"
"3190","CCDC88C",0,0,2,1,"NotAge"
"3191","CCDC9",0,0,8,3,"NotAge"
"3192","CCDC91",0,0,17,6,"NotAge"
"3193","CCDC92",0,0,5,3,"NotAge"
"3194","CCDC92B",0,0,31,8,"NotAge"
"3195","CCDC93",0,0,18,4,"NotAge"
"3196","CCDC97",0,0,26,5,"NotAge"
"3197","CCKBR",0,0,31,8,"NotAge"
"3198","CCL15",0,0,9,5,"NotAge"
"3199","CCL16",0,0,3,2,"NotAge"
"3200","CCL2",0,0,3,2,"NotAge"
"3201","CCL4L2",0,0,1,1,"NotAge"
"3202","CCM2",0,0,11,4,"NotAge"
"3203","CCM2L",0,0,30,8,"NotAge"
"3204","CCN1",0,0,1,1,"NotAge"
"3205","CCN2-AS1",0,0,4,2,"NotAge"
"3206","CCN5",0,0,19,7,"NotAge"
"3207","CCNA2",0,0,2,1,"Age"
"3208","CCNB1IP1",0,0,5,2,"NotAge"
"3209","CCND1",0,0,1,1,"NotAge"
"3210","CCNDBP1",0,0,4,3,"NotAge"
"3211","CCNG1P1",0,0,2,1,"NotAge"
"3212","CCNH",0,0,3,2,"NotAge"
"3213","CCNI",0,0,32,6,"NotAge"
"3214","CCNI2",0,0,1,1,"NotAge"
"3215","CCNK",0,0,13,4,"NotAge"
"3216","CCNL1",0,0,3,2,"NotAge"
"3217","CCNP",0,0,12,6,"NotAge"
"3218","CCNQ",0,0,14,4,"NotAge"
"3219","CCNT2",0,0,17,4,"NotAge"
"3220","CCNT2-AS1",0,0,31,8,"NotAge"
"3221","CCNT2P1",0,0,4,2,"NotAge"
"3222","CCNY",0,0,25,5,"NotAge"
"3223","CCT2",0,0,17,5,"NotAge"
"3224","CCT3",0,0,9,4,"NotAge"
"3225","CCT4",0,0,19,5,"NotAge"
"3226","CCT4P2",0,0,3,1,"NotAge"
"3227","CCT5",0,0,6,2,"NotAge"
"3228","CCT6A",0,0,18,5,"NotAge"
"3229","CCT7",0,0,22,5,"NotAge"
"3230","CCT8",0,0,4,2,"NotAge"
"3231","CCT8P1",0,0,22,5,"NotAge"
"3232","CCZ1",0,0,32,5,"NotAge"
"3233","CCZ1B",0,0,31,5,"NotAge"
"3234","CCZ1P1",0,0,12,4,"NotAge"
"3235","CD226",0,0,8,2,"NotAge"
"3236","CD2BP2",0,0,24,5,"NotAge"
"3237","CD302",0,0,2,1,"NotAge"
"3238","CD37",0,0,9,4,"NotAge"
"3239","CD44-AS1",0,0,3,1,"NotAge"
"3240","CD46",0,0,26,5,"NotAge"
"3241","CD53",0,0,3,2,"NotAge"
"3242","CD63",0,0,3,2,"NotAge"
"3243","CD72",0,0,3,2,"NotAge"
"3244","CD99L2",0,0,6,3,"NotAge"
"3245","CDAN1",0,0,27,5,"NotAge"
"3246","CDC14A",0,0,9,4,"NotAge"
"3247","CDC16",0,0,18,5,"NotAge"
"3248","CDC26P1",0,0,20,5,"NotAge"
"3249","CDC27P1",0,0,1,1,"NotAge"
"3250","CDC34",0,0,2,2,"NotAge"
"3251","CDC42",0,0,27,6,"Age"
"3252","CDC42P6",0,0,17,4,"NotAge"
"3253","CDC42SE2",0,0,3,2,"NotAge"
"3254","CDC73",0,0,3,1,"NotAge"
"3255","CDCA4",0,0,4,2,"NotAge"
"3256","CDCA7L",0,0,1,1,"NotAge"
"3257","CDH15",0,0,31,8,"NotAge"
"3258","CDH18",0,0,5,2,"NotAge"
"3259","CDH20",0,0,1,1,"NotAge"
"3260","CDH22",0,0,31,8,"NotAge"
"3261","CDH23-AS1",0,0,30,8,"NotAge"
"3262","CDH8",0,0,18,5,"NotAge"
"3263","CDIPT",0,0,18,5,"NotAge"
"3264","CDK12",0,0,18,3,"NotAge"
"3265","CDK13",0,0,31,5,"NotAge"
"3266","CDK16",0,0,3,3,"NotAge"
"3267","CDK17",0,0,4,2,"NotAge"
"3268","CDK18",0,0,17,6,"NotAge"
"3269","CDK19",0,0,17,5,"NotAge"
"3270","CDK2AP1",0,0,4,2,"NotAge"
"3271","CDK2AP2",0,0,1,1,"NotAge"
"3272","CDK3",0,0,6,3,"NotAge"
"3273","CDK5R2",0,0,31,8,"NotAge"
"3274","CDK5R2-AS1",0,0,17,6,"NotAge"
"3275","CDK5RAP2",0,0,18,5,"NotAge"
"3276","CDK5RAP3",0,0,27,5,"NotAge"
"3277","CDK8P2",0,0,3,2,"NotAge"
"3278","CDK9",0,0,25,5,"NotAge"
"3279","CDKN2AIP",0,0,4,2,"NotAge"
"3280","CDPF1",0,0,2,1,"NotAge"
"3281","CDR2L",0,0,8,2,"NotAge"
"3282","CDRT15P2",0,0,3,1,"NotAge"
"3283","CDS2",0,0,7,3,"NotAge"
"3284","CDT1",0,0,2,1,"NotAge"
"3285","CDV3",0,0,17,4,"NotAge"
"3286","CDY10P",0,0,27,5,"NotAge"
"3287","CDY13P",0,0,15,4,"NotAge"
"3288","CDY14P",0,0,1,1,"NotAge"
"3289","CDY5P",0,0,1,1,"NotAge"
"3290","CEBPG",0,0,10,3,"NotAge"
"3291","CEBPZ",0,0,19,5,"NotAge"
"3292","CELF2",0,0,20,5,"NotAge"
"3293","CELF3",0,0,31,8,"NotAge"
"3294","CELF4",0,0,31,8,"NotAge"
"3295","CELF5",0,0,31,8,"NotAge"
"3296","CELSR1P1",0,0,31,8,"NotAge"
"3297","CELSR2",0,0,13,4,"NotAge"
"3298","CENPB",0,0,12,4,"NotAge"
"3299","CENPC",0,0,12,3,"NotAge"
"3300","CENPCP1",0,0,6,4,"NotAge"
"3301","CENPH",0,0,3,1,"NotAge"
"3302","CENPT",0,0,32,5,"NotAge"
"3303","CEP104",0,0,15,5,"NotAge"
"3304","CEP120",0,0,13,5,"NotAge"
"3305","CEP131",0,0,11,4,"NotAge"
"3306","CEP164",0,0,1,1,"NotAge"
"3307","CEP170",0,0,7,3,"NotAge"
"3308","CEP170B",0,0,30,8,"NotAge"
"3309","CEP192",0,0,17,5,"NotAge"
"3310","CEP20",0,0,12,3,"NotAge"
"3311","CEP250",0,0,10,3,"NotAge"
"3312","CEP250-AS1",0,0,19,4,"NotAge"
"3313","CEP350",0,0,12,4,"NotAge"
"3314","CEP57",0,0,8,3,"NotAge"
"3315","CEP72",0,0,4,2,"NotAge"
"3316","CEP85",0,0,29,5,"NotAge"
"3317","CEP95",0,0,2,1,"NotAge"
"3318","CEPT1",0,0,9,4,"NotAge"
"3319","CERK",0,0,10,4,"NotAge"
"3320","CEROX1",0,0,27,8,"NotAge"
"3321","CERS2",0,0,35,5,"NotAge"
"3322","CERS6",0,0,11,4,"NotAge"
"3323","CERT1",0,0,18,6,"NotAge"
"3324","CES2",0,0,24,5,"NotAge"
"3325","CFAP298",0,0,6,4,"NotAge"
"3326","CFAP298-TCP10L",0,0,8,4,"NotAge"
"3327","CFAP410",0,0,19,4,"NotAge"
"3328","CFAP95-DT",0,0,8,4,"NotAge"
"3329","CFB",0,0,7,3,"NotAge"
"3330","CFC1",0,0,18,7,"NotAge"
"3331","CFC1B",0,0,16,7,"NotAge"
"3332","CFL1",0,0,29,6,"NotAge"
"3333","CFL1P3",0,0,19,4,"NotAge"
"3334","CFLAR",0,0,13,4,"NotAge"
"3335","CFLAR-AS1",0,0,21,5,"NotAge"
"3336","CGA",0,0,17,7,"NotAge"
"3337","CGGBP1",0,0,30,5,"NotAge"
"3338","CHAD",0,0,23,7,"NotAge"
"3339","CHADL",0,0,6,4,"NotAge"
"3340","CHAF1A",0,0,11,4,"NotAge"
"3341","CHAF1B",0,0,3,1,"NotAge"
"3342","CHASERR",0,0,3,2,"NotAge"
"3343","CHCHD2",0,0,27,5,"NotAge"
"3344","CHCHD2P1",0,0,8,3,"NotAge"
"3345","CHCHD3",0,0,13,5,"NotAge"
"3346","CHCHD5",0,0,10,5,"NotAge"
"3347","CHD1L",0,0,26,5,"NotAge"
"3348","CHD2",0,0,10,3,"NotAge"
"3349","CHD3",0,0,5,3,"NotAge"
"3350","CHD4",0,0,27,5,"NotAge"
"3351","CHD5",0,0,31,8,"NotAge"
"3352","CHD6",0,0,18,5,"NotAge"
"3353","CHD8",0,0,35,6,"NotAge"
"3354","CHERP",0,0,20,5,"NotAge"
"3355","CHFR",0,0,30,6,"NotAge"
"3356","CHGA",0,0,31,8,"NotAge"
"3357","CHGB",0,0,31,8,"NotAge"
"3358","CHIC2",0,0,25,4,"NotAge"
"3359","CHKA",0,0,4,1,"NotAge"
"3360","CHKB",0,0,28,6,"NotAge"
"3361","CHKB-CPT1B",0,0,20,5,"NotAge"
"3362","CHL1",0,0,18,5,"NotAge"
"3363","CHMP1A",0,0,30,5,"NotAge"
"3364","CHMP1AP1",0,0,12,4,"NotAge"
"3365","CHMP1B",0,0,2,2,"NotAge"
"3366","CHMP2A",0,0,22,5,"NotAge"
"3367","CHMP2B",0,0,5,3,"NotAge"
"3368","CHMP3",0,0,26,5,"NotAge"
"3369","CHMP3-AS1",0,0,10,3,"NotAge"
"3370","CHMP4A",0,0,30,5,"NotAge"
"3371","CHMP7",0,0,1,1,"NotAge"
"3372","CHN1",0,0,31,8,"NotAge"
"3373","CHN2",0,0,15,5,"NotAge"
"3374","CHPF",0,0,6,3,"NotAge"
"3375","CHPF2",0,0,19,4,"NotAge"
"3376","CHPT1",0,0,1,1,"NotAge"
"3377","CHRAC1",0,0,8,4,"NotAge"
"3378","CHRD",0,0,31,8,"NotAge"
"3379","CHRM1",0,0,31,8,"NotAge"
"3380","CHRNA2",0,0,30,8,"NotAge"
"3381","CHRNA4",0,0,31,8,"NotAge"
"3382","CHRNB2",0,0,30,8,"NotAge"
"3383","CHRNB3",0,0,14,4,"NotAge"
"3384","CHROMR",0,0,31,8,"NotAge"
"3385","CHST1",0,0,30,8,"NotAge"
"3386","CHST11",0,0,3,1,"NotAge"
"3387","CHST14",0,0,7,4,"NotAge"
"3388","CHST8",0,0,20,7,"NotAge"
"3389","CHTF18",0,0,5,2,"NotAge"
"3390","CHTF8",0,0,20,5,"NotAge"
"3391","CHTOP",0,0,32,5,"NotAge"
"3392","CHUK-DT",0,0,24,5,"NotAge"
"3393","CHURC1",0,0,2,1,"NotAge"
"3394","CHURC1-FNTB",0,0,3,1,"NotAge"
"3395","CIAO1",0,0,35,7,"NotAge"
"3396","CIAO2A",0,0,13,5,"NotAge"
"3397","CIAO2B",0,0,19,5,"NotAge"
"3398","CIC",0,0,20,4,"NotAge"
"3399","CICP10",0,0,13,4,"NotAge"
"3400","CICP12",0,0,4,2,"NotAge"
"3401","CICP17",0,0,30,8,"NotAge"
"3402","CICP22",0,0,27,7,"NotAge"
"3403","CICP8",0,0,1,1,"NotAge"
"3404","CIDEB",0,0,14,5,"NotAge"
"3405","CINP",0,0,19,5,"NotAge"
"3406","CIR1",0,0,14,4,"NotAge"
"3407","CIRBP",0,0,23,4,"NotAge"
"3408","CIRBP-AS1",0,0,1,1,"NotAge"
"3409","CIZ1",0,0,35,5,"NotAge"
"3410","CKB",0,0,12,6,"NotAge"
"3411","CKMT1B",0,0,31,8,"NotAge"
"3412","CKS1BP2",0,0,20,4,"NotAge"
"3413","CLBA1",0,0,8,3,"NotAge"
"3414","CLCA4",0,0,29,8,"NotAge"
"3415","CLCN4",0,0,4,2,"NotAge"
"3416","CLCN7",0,0,8,3,"NotAge"
"3417","CLDN11",0,0,31,8,"NotAge"
"3418","CLDN3",0,0,8,4,"NotAge"
"3419","CLEC16A",0,0,26,5,"NotAge"
"3420","CLEC4M",0,0,6,2,"NotAge"
"3421","CLIP1",0,0,8,4,"NotAge"
"3422","CLK1",0,0,11,4,"NotAge"
"3423","CLK3P2",0,0,25,5,"NotAge"
"3424","CLN5",0,0,25,5,"NotAge"
"3425","CLN6",0,0,17,5,"NotAge"
"3426","CLP1",0,0,3,1,"NotAge"
"3427","CLPP",0,0,23,5,"NotAge"
"3428","CLPTM1L",0,0,17,5,"NotAge"
"3429","CLPX",0,0,24,5,"NotAge"
"3430","CLSTN1",0,0,7,4,"NotAge"
"3431","CLSTN3",0,0,1,1,"NotAge"
"3432","CLTA",0,0,24,5,"NotAge"
"3433","CLTB",0,0,3,2,"NotAge"
"3434","CLTC",0,0,9,2,"NotAge"
"3435","CLUH",0,0,6,2,"NotAge"
"3436","CLVS2",0,0,22,6,"NotAge"
"3437","CMPK1",0,0,25,5,"NotAge"
"3438","CMTM3",0,0,2,1,"NotAge"
"3439","CMTM5",0,0,9,2,"NotAge"
"3440","CMTM6",0,0,17,5,"NotAge"
"3441","CMTM7",0,0,17,4,"NotAge"
"3442","CMTR1",0,0,32,6,"NotAge"
"3443","CNBD2",0,0,1,1,"NotAge"
"3444","CNBP",0,0,25,5,"NotAge"
"3445","CNDP1",0,0,29,8,"NotAge"
"3446","CNDP2",0,0,1,1,"NotAge"
"3447","CNIH2",0,0,27,8,"NotAge"
"3448","CNN1",0,0,4,1,"NotAge"
"3449","CNN2P1",0,0,31,8,"NotAge"
"3450","CNN2P2",0,0,27,5,"NotAge"
"3451","CNNM2",0,0,6,3,"NotAge"
"3452","CNNM3",0,0,16,4,"NotAge"
"3453","CNNM4",0,0,16,6,"NotAge"
"3454","CNOT1",0,0,27,5,"NotAge"
"3455","CNOT11",0,0,35,5,"NotAge"
"3456","CNOT2",0,0,21,4,"NotAge"
"3457","CNOT3",0,0,34,5,"NotAge"
"3458","CNOT6",0,0,10,4,"NotAge"
"3459","CNOT6L",0,0,6,2,"NotAge"
"3460","CNOT8",0,0,18,5,"NotAge"
"3461","CNP",0,0,14,6,"NotAge"
"3462","CNPPD1",0,0,17,4,"NotAge"
"3463","CNPY2",0,0,21,5,"NotAge"
"3464","CNPY2-AS1",0,0,6,3,"NotAge"
"3465","CNPY3",0,0,16,4,"NotAge"
"3466","CNTFR",0,0,31,8,"NotAge"
"3467","CNTN1",0,0,22,6,"NotAge"
"3468","CNTN4-AS2",0,0,14,4,"NotAge"
"3469","CNTNAP1",0,0,31,8,"NotAge"
"3470","CNTNAP4",0,0,30,8,"NotAge"
"3471","CNTRL",0,0,14,5,"NotAge"
"3472","COA7",0,0,4,1,"NotAge"
"3473","COASY",0,0,25,5,"NotAge"
"3474","COBL",0,0,31,8,"NotAge"
"3475","COG1",0,0,32,6,"NotAge"
"3476","COG3",0,0,4,2,"NotAge"
"3477","COG7",0,0,18,5,"NotAge"
"3478","COIL",0,0,16,3,"NotAge"
"3479","COL12A1",0,0,2,2,"NotAge"
"3480","COL16A1",0,0,16,7,"NotAge"
"3481","COL18A1-AS2",0,0,3,2,"NotAge"
"3482","COL1A2",0,0,8,5,"NotAge"
"3483","COL26A1",0,0,8,3,"NotAge"
"3484","COL4A2",0,0,17,7,"NotAge"
"3485","COL4A2-AS1",0,0,9,5,"NotAge"
"3486","COL5A3",0,0,30,8,"NotAge"
"3487","COL6A2-DT",0,0,10,3,"NotAge"
"3488","COL6A6",0,0,3,2,"NotAge"
"3489","COL7A1",0,0,2,1,"NotAge"
"3490","COL8A1",0,0,2,2,"NotAge"
"3491","COLEC12",0,0,6,4,"NotAge"
"3492","COLGALT1",0,0,7,3,"NotAge"
"3493","COMMD5",0,0,18,5,"NotAge"
"3494","COMMD7",0,0,18,5,"NotAge"
"3495","COMMD8",0,0,2,2,"NotAge"
"3496","COMMD9",0,0,17,4,"NotAge"
"3497","COMT",0,0,18,4,"NotAge"
"3498","COP1",0,0,32,6,"NotAge"
"3499","COPA",0,0,19,5,"NotAge"
"3500","COPB1",0,0,25,5,"NotAge"
"3501","COPE",0,0,34,6,"NotAge"
"3502","COPG2",0,0,10,4,"NotAge"
"3503","COPS2",0,0,11,3,"NotAge"
"3504","COPS3",0,0,8,4,"NotAge"
"3505","COPS5",0,0,13,5,"NotAge"
"3506","COPS7A",0,0,3,2,"NotAge"
"3507","COPS7B",0,0,22,5,"NotAge"
"3508","COPS9",0,0,3,3,"NotAge"
"3509","COPZ1",0,0,31,5,"NotAge"
"3510","COQ10B",0,0,5,3,"NotAge"
"3511","COQ2",0,0,12,5,"NotAge"
"3512","COQ4",0,0,21,6,"NotAge"
"3513","COQ6",0,0,19,5,"NotAge"
"3514","COQ7",0,0,5,3,"Age"
"3515","COQ8A",0,0,22,4,"NotAge"
"3516","COQ8B",0,0,26,5,"NotAge"
"3517","COQ9",0,0,2,1,"NotAge"
"3518","CORO1A",0,0,3,2,"NotAge"
"3519","CORO1A-AS1",0,0,3,2,"NotAge"
"3520","CORO1B",0,0,2,1,"NotAge"
"3521","CORO1C",0,0,2,1,"NotAge"
"3522","CORO2B",0,0,30,8,"NotAge"
"3523","CORO6",0,0,5,3,"NotAge"
"3524","CORO7",0,0,19,5,"NotAge"
"3525","CORO7-PAM16",0,0,25,5,"NotAge"
"3526","COX17",0,0,13,6,"NotAge"
"3527","COX19",0,0,4,2,"NotAge"
"3528","COX4I1",0,0,26,6,"NotAge"
"3529","COX5B",0,0,18,6,"NotAge"
"3530","COX6A1",0,0,2,2,"NotAge"
"3531","COX6A1P2",0,0,10,4,"NotAge"
"3532","COX6B1",0,0,15,6,"NotAge"
"3533","COX6CP15",0,0,14,4,"NotAge"
"3534","COX7A1",0,0,20,7,"NotAge"
"3535","COX7A2",0,0,12,6,"NotAge"
"3536","COX7A2L",0,0,16,5,"NotAge"
"3537","COX7B",0,0,2,2,"NotAge"
"3538","COX7C",0,0,11,6,"NotAge"
"3539","CPB2",0,0,17,7,"NotAge"
"3540","CPE",0,0,31,8,"NotAge"
"3541","CPLANE2",0,0,2,1,"NotAge"
"3542","CPLX1",0,0,26,8,"NotAge"
"3543","CPLX2",0,0,31,8,"NotAge"
"3544","CPN1",0,0,17,7,"NotAge"
"3545","CPNE5",0,0,30,8,"NotAge"
"3546","CPNE6",0,0,30,8,"NotAge"
"3547","CPNE9",0,0,29,8,"NotAge"
"3548","CPPED1",0,0,2,2,"NotAge"
"3549","CPS1",0,0,13,7,"NotAge"
"3550","CPSF1",0,0,6,3,"NotAge"
"3551","CPSF2",0,0,4,2,"NotAge"
"3552","CPSF4",0,0,19,5,"NotAge"
"3553","CPSF6",0,0,25,5,"NotAge"
"3554","CPSF7",0,0,36,6,"NotAge"
"3555","CPT1A",0,0,17,5,"NotAge"
"3556","CPT2",0,0,2,2,"NotAge"
"3557","CPTP",0,0,30,8,"NotAge"
"3558","CPZ",0,0,17,7,"NotAge"
"3559","CRAMP1",0,0,2,1,"NotAge"
"3560","CRAT",0,0,1,1,"NotAge"
"3561","CRCP",0,0,25,5,"NotAge"
"3562","CREB1",0,0,1,1,"Age"
"3563","CREBRF",0,0,8,3,"NotAge"
"3564","CREBZF",0,0,12,4,"NotAge"
"3565","CREG1",0,0,9,4,"NotAge"
"3566","CREG2",0,0,31,8,"NotAge"
"3567","CRIP1P3",0,0,24,5,"NotAge"
"3568","CRKL",0,0,9,4,"NotAge"
"3569","CRNKL1",0,0,21,5,"NotAge"
"3570","CROCCP4",0,0,16,4,"NotAge"
"3571","CRTAC1",0,0,30,8,"NotAge"
"3572","CRTAM",0,0,29,8,"NotAge"
"3573","CRTAP",0,0,14,4,"NotAge"
"3574","CRTC2",0,0,28,6,"NotAge"
"3575","CRYAA",0,0,9,5,"NotAge"
"3576","CRYM",0,0,30,8,"NotAge"
"3577","CS",0,0,35,5,"NotAge"
"3578","CSAD",0,0,6,2,"NotAge"
"3579","CSDC2",0,0,2,1,"NotAge"
"3580","CSDE1",0,0,30,5,"NotAge"
"3581","CSE1L-DT",0,0,32,6,"NotAge"
"3582","CSGALNACT2",0,0,3,2,"NotAge"
"3583","CSNK1D",0,0,15,4,"NotAge"
"3584","CSNK1G1",0,0,14,4,"NotAge"
"3585","CSNK1G2",0,0,33,5,"NotAge"
"3586","CSNK2A1",0,0,12,5,"NotAge"
"3587","CSNK2A2",0,0,10,3,"NotAge"
"3588","CSNK2A3",0,0,22,5,"NotAge"
"3589","CSRP1",0,0,2,1,"NotAge"
"3590","CST2",0,0,17,7,"NotAge"
"3591","CT47A12",0,0,17,6,"NotAge"
"3592","CT47A6",0,0,19,7,"NotAge"
"3593","CT47A9",0,0,25,5,"NotAge"
"3594","CT62",0,0,19,5,"NotAge"
"3595","CTBP1",0,0,34,6,"NotAge"
"3596","CTBP1-AS",0,0,33,6,"NotAge"
"3597","CTBP2",0,0,33,6,"NotAge"
"3598","CTBS",0,0,16,5,"NotAge"
"3599","CTDSP1",0,0,25,5,"NotAge"
"3600","CTNNA2",0,0,26,7,"NotAge"
"3601","CTNND2",0,0,30,8,"NotAge"
"3602","CTSA",0,0,1,1,"NotAge"
"3603","CTSZ",0,0,5,2,"NotAge"
"3604","CTU2",0,0,12,4,"NotAge"
"3605","CTXN2",0,0,8,3,"NotAge"
"3606","CUEDC2",0,0,19,5,"NotAge"
"3607","CUL2",0,0,6,4,"NotAge"
"3608","CUL3",0,0,22,4,"NotAge"
"3609","CUL4A",0,0,33,5,"NotAge"
"3610","CUL4B",0,0,22,6,"NotAge"
"3611","CUL5",0,0,7,3,"NotAge"
"3612","CUL7",0,0,18,5,"NotAge"
"3613","CUL9",0,0,36,6,"NotAge"
"3614","CUTA",0,0,22,5,"NotAge"
"3615","CUTALP",0,0,25,5,"NotAge"
"3616","CUTC",0,0,11,4,"NotAge"
"3617","CUX1",0,0,26,5,"NotAge"
"3618","CWC15",0,0,8,3,"NotAge"
"3619","CWC25",0,0,10,4,"NotAge"
"3620","CWF19L1",0,0,19,4,"NotAge"
"3621","CX3CL1",0,0,30,8,"NotAge"
"3622","CXXC1",0,0,30,5,"NotAge"
"3623","CYB561A3",0,0,25,5,"NotAge"
"3624","CYB561D1",0,0,11,4,"NotAge"
"3625","CYB5B",0,0,2,2,"NotAge"
"3626","CYB5R1",0,0,2,2,"NotAge"
"3627","CYB5R3",0,0,16,5,"NotAge"
"3628","CYB5R4",0,0,16,6,"NotAge"
"3629","CYBA",0,0,9,3,"NotAge"
"3630","CYCSP12",0,0,31,8,"NotAge"
"3631","CYCSP24",0,0,6,3,"NotAge"
"3632","CYCSP49",0,0,3,2,"NotAge"
"3633","CYFIP1",0,0,5,3,"NotAge"
"3634","CYP1D1P",0,0,27,5,"NotAge"
"3635","CYP24A1",0,0,17,7,"NotAge"
"3636","CYP26B1",0,0,31,8,"NotAge"
"3637","CYP2D6",0,0,3,2,"NotAge"
"3638","CYP2D8P",0,0,6,2,"NotAge"
"3639","CYP4A22-AS1",0,0,12,4,"NotAge"
"3640","CYP4F25P",0,0,25,7,"NotAge"
"3641","CYREN",0,0,18,5,"NotAge"
"3642","CYRIB",0,0,5,3,"NotAge"
"3643","CYTH1",0,0,2,2,"NotAge"
"3644","CZIB",0,0,29,5,"NotAge"
"3645","D1071",0,0,31,8,"NotAge"
"3646","D1073",0,0,4,1,"NotAge"
"3647","D1074",0,0,2,2,"NotAge"
"3648","D1075",0,0,30,7,"NotAge"
"3649","D1076",0,0,7,3,"NotAge"
"3650","D1077",0,0,8,3,"NotAge"
"3651","D1082",0,0,9,3,"NotAge"
"3652","D1085",0,0,10,3,"NotAge"
"3653","D1089",0,0,1,1,"NotAge"
"3654","D1091",0,0,15,5,"NotAge"
"3655","D1092",0,0,15,5,"NotAge"
"3656","D1094",0,0,6,2,"NotAge"
"3657","D1095",0,0,1,1,"NotAge"
"3658","D1098",0,0,1,1,"NotAge"
"3659","D1111",0,0,8,3,"NotAge"
"3660","D1112",0,0,9,2,"NotAge"
"3661","D1153",0,0,14,6,"NotAge"
"3662","D1154",0,0,2,1,"NotAge"
"3663","D1155",0,0,7,3,"NotAge"
"3664","D1156",0,0,11,3,"NotAge"
"3665","D1158",0,0,1,1,"NotAge"
"3666","D1159",0,0,11,5,"NotAge"
"3667","D1182",0,0,13,3,"NotAge"
"3668","D1183",0,0,13,3,"NotAge"
"3669","D1218",0,0,2,2,"NotAge"
"3670","D1222",0,0,1,1,"NotAge"
"3671","D1245",0,0,24,6,"NotAge"
"3672","D1248",0,0,5,2,"NotAge"
"3673","D1249",0,0,24,6,"NotAge"
"3674","D1250",0,0,17,6,"NotAge"
"3675","D1251",0,0,26,6,"NotAge"
"3676","D1268",0,0,8,3,"NotAge"
"3677","D1269",0,0,14,6,"NotAge"
"3678","D1280",0,0,1,1,"NotAge"
"3679","D1284",0,0,12,6,"NotAge"
"3680","D1303",0,0,9,3,"NotAge"
"3681","D1304",0,0,1,1,"NotAge"
"3682","D1312",0,0,10,5,"NotAge"
"3683","D1319",0,0,10,3,"NotAge"
"3684","D1320",0,0,3,1,"NotAge"
"3685","D1321",0,0,17,5,"NotAge"
"3686","D1348",0,0,11,4,"NotAge"
"3687","D1351",0,0,3,1,"NotAge"
"3688","D1369",0,0,3,2,"NotAge"
"3689","D1416",0,0,14,6,"NotAge"
"3690","D1502",0,0,5,2,"NotAge"
"3691","D1504",0,0,1,1,"NotAge"
"3692","D1518",0,0,1,1,"NotAge"
"3693","D1523",0,0,9,3,"NotAge"
"3694","D1524",0,0,15,6,"NotAge"
"3695","D1525",0,0,10,4,"NotAge"
"3696","D1526",0,0,21,6,"NotAge"
"3697","D1532",0,0,6,1,"NotAge"
"3698","D1536",0,0,24,4,"NotAge"
"3699","D1537",0,0,1,1,"NotAge"
"3700","D1595",0,0,3,1,"NotAge"
"3701","D1597",0,0,1,1,"NotAge"
"3702","DAAM2",0,0,24,6,"NotAge"
"3703","DAB1-AS1",0,0,16,5,"NotAge"
"3704","DAB2IP",0,0,31,8,"NotAge"
"3705","DAO",0,0,31,8,"NotAge"
