"","Gen","Tau","TypInt","Num","TypNum","Dts"
"11235","TARBP2",0.172798428,"Ind",4,"4+","EndC90"
"11236","TARDBP",0.120950651,"Ind",5,"4+","EndC90"
"11237","TARID",0.871761987,"Ind",4,"4+","EndC90"
"11238","TASOR",0.221738809,"Ind",5,"4+","EndC90"
"11239","TASOR2",0.196477273,"Ind",4,"4+","EndC90"
"11240","TATDN1",0.211771314,"Ind",1,"1","EndC90"
"11241","TATDN2",0.175468178,"Ind",5,"4+","EndC90"
"11242","TAX1BP1",0.159206119,"Ind",4,"4+","EndC90"
"11243","TBC1D1",0.365486287,"Ind",4,"4+","EndC90"
"11244","TBC1D10B",0.258112236,"Ind",5,"4+","EndC90"
"11245","TBC1D10C",0.654334726,"Ind",1,"1","EndC90"
"11246","TBC1D13",0.14447058,"Ind",4,"4+","EndC90"
"11247","TBC1D15",0.153114484,"Ind",3,"3","EndC90"
"11248","TBC1D17",0.12507819,"Ind",2,"2","EndC90"
"11249","TBC1D2",0.417286254,"Ind",1,"1","EndC90"
"11250","TBC1D20",0.135721532,"Ind",5,"4+","EndC90"
"11251","TBC1D22A",0.168693222,"Ind",5,"4+","EndC90"
"11252","TBC1D25",0.155711862,"Ind",2,"2","EndC90"
"11253","TBC1D5",0.196590403,"Ind",5,"4+","EndC90"
"11254","TBCA",0.140734287,"Ind",3,"3","EndC90"
"11255","TBCB",0.193269363,"Ind",5,"4+","EndC90"
"11256","TBCC",0.234270038,"Ind",3,"3","EndC90"
"11257","TBCCD1",0.361554252,"Ind",2,"2","EndC90"
"11258","TBCD",0.192094305,"Ind",5,"4+","EndC90"
"11259","TBRG1",0.127335717,"Ind",6,"4+","EndC90"
"11260","TBRG4",0.136526033,"Ind",1,"1","EndC90"
"11261","TBX2",0.415725162,"Ind",7,"4+","EndC90"
"11262","TBX2-AS1",0.491913218,"Ind",6,"4+","EndC90"
"11263","TBX3",0.451391067,"Ind",7,"4+","EndC90"
"11264","TCEA1P2",0.926824068,"Ind",2,"2","EndC90"
"11265","TCEANC2",0.540101644,"Ind",3,"3","EndC90"
"11266","TCERG1",0.14463052,"Ind",4,"4+","EndC90"
"11267","TCF12",0.265984021,"Ind",1,"1","EndC90"
"11268","TCF20",0.267633468,"Ind",5,"4+","EndC90"
"11269","TCF25",0.107644386,"Ind",6,"4+","EndC90"
"11270","TCHP",0.214240712,"Ind",6,"4+","EndC90"
"11271","TCIRG1",0.263954797,"Ind",3,"3","EndC90"
"11272","TCOF1",0.160672629,"Ind",5,"4+","EndC90"
"11273","TCP1",0.126610665,"Ind",5,"4+","EndC90"
"11274","TCTA",0.206381818,"Ind",4,"4+","EndC90"
"11275","TCTE1",0.958085396,"Ind",8,"4+","EndC90"
"11276","TDG",0.167905921,"Ind",5,"4+","EndC90"
"11277","TDP1",0.583181533,"Ind",4,"4+","EndC90"
"11278","TDP2",0.268125634,"Ind",4,"4+","EndC90"
"11279","TDRD7",0.3757602,"Ind",1,"1","EndC90"
"11280","TEF",0.232609652,"Ind",8,"4+","EndC90"
"11281","TEN1",0.166848718,"Ind",5,"4+","EndC90"
"11282","TEP1",0.250122549,"Ind",3,"3","EndC90"
"11283","TEPSIN",0.221496337,"Ind",6,"4+","EndC90"
"11284","TERF2IP",0.228884212,"Ind",2,"2","EndC90"
"11285","TESK1",0.239890046,"Ind",2,"2","EndC90"
"11286","TESK2",0.367250846,"Ind",4,"4+","EndC90"
"11287","TET2",0.342652934,"Ind",5,"4+","EndC90"
"11288","TEX10",0.263976775,"Ind",3,"3","EndC90"
"11289","TEX13C",1,"Ind",5,"4+","EndC90"
"11290","TEX26-AS1",0.979952046,"Ind",2,"2","EndC90"
"11291","TEX261",0.133980524,"Ind",5,"4+","EndC90"
"11292","TEX264",0.355838407,"Ind",5,"4+","EndC90"
"11293","TEX43",1,"Ind",4,"4+","EndC90"
"11294","TEX52",0.898305443,"Ind",1,"1","EndC90"
"11295","TF",0.784272445,"Ind",2,"2","EndC90"
"11296","TFAM",0.361356812,"Ind",5,"4+","EndC90"
"11297","TFAP2A",0.831677996,"Ind",7,"4+","EndC90"
"11298","TFAP4",0.25994807,"Ind",2,"2","EndC90"
"11299","TFCP2",0.139556253,"Ind",5,"4+","EndC90"
"11300","TFE3",0.128420292,"Ind",4,"4+","EndC90"
"11301","TFEC",0.843827171,"Ind",1,"1","EndC90"
"11302","TFF1",0.891195353,"Ind",7,"4+","EndC90"
"11303","TFG",0.105506408,"Ind",4,"4+","EndC90"
"11304","TFIP11",0.26461595,"Ind",4,"4+","EndC90"
"11305","TFPI2",0.637363366,"Ind",7,"4+","EndC90"
"11306","TFPT",0.204831219,"Ind",5,"4+","EndC90"
"11307","TGFB1",0.320957563,"Ind",3,"3","EndC90"
"11308","TGFBRAP1",0.184445048,"Ind",2,"2","EndC90"
"11309","TGOLN2",0.134634185,"Ind",6,"4+","EndC90"
"11310","THADA",0.251891902,"Ind",5,"4+","EndC90"
"11311","THAP11",0.148629057,"Ind",5,"4+","EndC90"
"11312","THAP12",0.158395244,"Ind",4,"4+","EndC90"
"11313","THAP3",0.196794672,"Ind",4,"4+","EndC90"
"11314","THAP9-AS1",0.207230508,"Ind",3,"3","EndC90"
"11315","THEMIS2",0.554858205,"Ind",1,"1","EndC90"
"11316","THOC1",0.202901408,"Ind",2,"2","EndC90"
"11317","THOC2",0.167849612,"Ind",1,"1","EndC90"
"11318","THOC5",0.261235671,"Ind",5,"4+","EndC90"
"11319","THOC6",0.151907823,"Ind",5,"4+","EndC90"
"11320","THOC7",0.112241333,"Ind",5,"4+","EndC90"
"11321","THOP1",0.377305254,"Ind",4,"4+","EndC90"
"11322","THRA",0.265771821,"Ind",3,"3","EndC90"
"11323","THRB",0.511151366,"Ind",1,"1","EndC90"
"11324","THTPA",0.291489174,"Ind",5,"4+","EndC90"
"11325","THUMPD2",0.251761864,"Ind",3,"3","EndC90"
"11326","THUMPD3",0.358345312,"Ind",4,"4+","EndC90"
"11327","THY1",0.428225053,"Ind",8,"4+","EndC90"
"11328","TIA1",0.201371856,"Ind",3,"3","EndC90"
"11329","TIAL1",0.165362836,"Ind",5,"4+","EndC90"
"11330","TIAM1",0.614983411,"Ind",8,"4+","EndC90"
"11331","TICAM2-AS1",0.461189866,"Ind",3,"3","EndC90"
"11332","TIMELESS",0.291656825,"Ind",2,"2","EndC90"
"11333","TIMM13",0.13592581,"Ind",4,"4+","EndC90"
"11334","TIMM17A",0.102230336,"Ind",1,"1","EndC90"
"11335","TIMM17B",0.109710459,"Ind",5,"4+","EndC90"
"11336","TIMM29",0.185207353,"Ind",5,"4+","EndC90"
"11337","TIMM44",0.125539934,"Ind",5,"4+","EndC90"
"11338","TIMM50",0.277669861,"Ind",4,"4+","EndC90"
"11339","TIMM9",0.153005182,"Ind",5,"4+","EndC90"
"11340","TINF2",0.105096717,"Ind",6,"4+","EndC90"
"11341","TIPRL",0.168785711,"Ind",5,"4+","EndC90"
"11342","TJAP1",0.178307381,"Ind",5,"4+","EndC90"
"11343","TKFC",0.428737944,"Ind",5,"4+","EndC90"
"11344","TLCD3B",0.948045906,"Ind",8,"4+","EndC90"
"11345","TLE2",0.275333305,"Ind",8,"4+","EndC90"
"11346","TLE4",0.513769186,"Ind",2,"2","EndC90"
"11347","TLE5",0.090619546,"Ind",3,"3","EndC90"
"11348","TLK2",0.33695935,"Ind",4,"4+","EndC90"
"11349","TLL1",0.658900454,"Ind",2,"2","EndC90"
"11350","TLN1",0.245227267,"Ind",2,"2","EndC90"
"11351","TLN2",0.402079358,"Ind",6,"4+","EndC90"
"11352","TLX3",1,"Ind",7,"4+","EndC90"
"11353","TM2D1",0.208881176,"Ind",5,"4+","EndC90"
"11354","TM4SF5",0.92803982,"Ind",7,"4+","EndC90"
"11355","TM9SF1",0.146804182,"Ind",5,"4+","EndC90"
"11356","TM9SF2",0.104552285,"Ind",5,"4+","EndC90"
"11357","TM9SF3",0.131384498,"Ind",5,"4+","EndC90"
"11358","TM9SF4",0.114900148,"Ind",5,"4+","EndC90"
"11359","TMA7",0.08523235,"Ind",6,"4+","EndC90"
"11360","TMBIM4",0.1370591,"Ind",5,"4+","EndC90"
"11361","TMBIM6",0.088916132,"Ind",5,"4+","EndC90"
"11362","TMC2",0.971875819,"Ind",8,"4+","EndC90"
"11363","TMC6",0.445821497,"Ind",4,"4+","EndC90"
"11364","TMC7",0.852674745,"Ind",4,"4+","EndC90"
"11365","TMC8",0.643522344,"Ind",1,"1","EndC90"
"11366","TMCO1",0.136108736,"Ind",4,"4+","EndC90"
"11367","TMCO3",0.277676241,"Ind",3,"3","EndC90"
"11368","TMCO4",0.304402951,"Ind",4,"4+","EndC90"
"11369","TMCO6",0.229503858,"Ind",1,"1","EndC90"
"11370","TMED1",0.126376205,"Ind",4,"4+","EndC90"
"11371","TMED10",0.112357219,"Ind",5,"4+","EndC90"
"11372","TMED2",0.083023084,"Ind",5,"4+","EndC90"
"11373","TMED2-DT",0.75697205,"Ind",5,"4+","EndC90"
"11374","TMED3",0.483117608,"Ind",4,"4+","EndC90"
"11375","TMED4",0.189617815,"Ind",5,"4+","EndC90"
"11376","TMED5",0.174338265,"Ind",3,"3","EndC90"
"11377","TMED8",0.294672604,"Ind",4,"4+","EndC90"
"11378","TMEFF1",0.753381949,"Ind",1,"1","EndC90"
"11379","TMEM101",0.24556829,"Ind",1,"1","EndC90"
"11380","TMEM109",0.163593035,"Ind",5,"4+","EndC90"
"11381","TMEM115",0.141706465,"Ind",4,"4+","EndC90"
"11382","TMEM126A",0.144855067,"Ind",1,"1","EndC90"
"11383","TMEM127",0.098829886,"Ind",5,"4+","EndC90"
"11384","TMEM129",0.154267604,"Ind",4,"4+","EndC90"
"11385","TMEM130",0.803106477,"Ind",8,"4+","EndC90"
"11386","TMEM131",0.132841199,"Ind",5,"4+","EndC90"
"11387","TMEM131L",0.379145685,"Ind",1,"1","EndC90"
"11388","TMEM132A",0.491064063,"Ind",4,"4+","EndC90"
"11389","TMEM132D-AS1",1,"Ind",7,"4+","EndC90"
"11390","TMEM134",0.245407012,"Ind",5,"4+","EndC90"
"11391","TMEM138",0.258298609,"Ind",5,"4+","EndC90"
"11392","TMEM141",0.220232299,"Ind",2,"2","EndC90"
"11393","TMEM143",0.396775085,"Ind",4,"4+","EndC90"
"11394","TMEM144",0.701906278,"Ind",6,"4+","EndC90"
"11395","TMEM145",0.932025869,"Ind",8,"4+","EndC90"
"11396","TMEM147",0.119698826,"Ind",5,"4+","EndC90"
"11397","TMEM147-AS1",0.375874185,"Ind",2,"2","EndC90"
"11398","TMEM158",0.679341792,"Ind",7,"4+","EndC90"
"11399","TMEM161A",0.190977971,"Ind",3,"3","EndC90"
"11400","TMEM165",0.210643025,"Ind",5,"4+","EndC90"
"11401","TMEM167A",0.137068124,"Ind",1,"1","EndC90"
"11402","TMEM170A",0.246523256,"Ind",3,"3","EndC90"
"11403","TMEM175",0.204758345,"Ind",4,"4+","EndC90"
"11404","TMEM178A",0.608107506,"Ind",8,"4+","EndC90"
"11405","TMEM179",0.941357486,"Ind",8,"4+","EndC90"
"11406","TMEM181",0.381469541,"Ind",3,"3","EndC90"
"11407","TMEM183A",0.18172065,"Ind",5,"4+","EndC90"
"11408","TMEM185A",0.314901628,"Ind",1,"1","EndC90"
"11409","TMEM185B",0.246195305,"Ind",3,"3","EndC90"
"11410","TMEM191A",0.90592978,"Ind",3,"3","EndC90"
"11411","TMEM192",0.318664656,"Ind",4,"4+","EndC90"
"11412","TMEM199",0.137607598,"Ind",1,"1","EndC90"
"11413","TMEM200B",0.499108252,"Ind",1,"1","EndC90"
"11414","TMEM202-AS1",0.912555862,"Ind",3,"3","EndC90"
"11415","TMEM205",0.165656967,"Ind",1,"1","EndC90"
"11416","TMEM214",0.152913131,"Ind",5,"4+","EndC90"
"11417","TMEM218",0.204850732,"Ind",2,"2","EndC90"
"11418","TMEM219",0.166755099,"Ind",5,"4+","EndC90"
"11419","TMEM223",0.120271329,"Ind",5,"4+","EndC90"
"11420","TMEM229A",0.93289502,"Ind",8,"4+","EndC90"
"11421","TMEM230",0.105971438,"Ind",5,"4+","EndC90"
"11422","TMEM248",0.131787658,"Ind",5,"4+","EndC90"
"11423","TMEM250",0.121050224,"Ind",3,"3","EndC90"
"11424","TMEM252-DT",1,"Ind",4,"4+","EndC90"
"11425","TMEM258",0.136576851,"Ind",5,"4+","EndC90"
"11426","TMEM260",0.286814074,"Ind",5,"4+","EndC90"
"11427","TMEM266",0.882004205,"Ind",8,"4+","EndC90"
"11428","TMEM30A",0.170777209,"Ind",3,"3","EndC90"
"11429","TMEM39B",0.24849659,"Ind",5,"4+","EndC90"
"11430","TMEM40",0.83999481,"Ind",2,"2","EndC90"
"11431","TMEM42",0.224332155,"Ind",3,"3","EndC90"
"11432","TMEM43",0.202070582,"Ind",4,"4+","EndC90"
"11433","TMEM50B",0.233183895,"Ind",5,"4+","EndC90"
"11434","TMEM51-AS1",0.707885427,"Ind",2,"2","EndC90"
"11435","TMEM53",0.468307013,"Ind",5,"4+","EndC90"
"11436","TMEM54",0.328913158,"Ind",2,"2","EndC90"
"11437","TMEM59",0.110578228,"Ind",5,"4+","EndC90"
"11438","TMEM59L",0.723450422,"Ind",8,"4+","EndC90"
"11439","TMEM61",0.815960779,"Ind",2,"2","EndC90"
"11440","TMEM62",0.213550298,"Ind",4,"4+","EndC90"
"11441","TMEM63C",0.820950441,"Ind",7,"4+","EndC90"
"11442","TMEM72-AS1",0.985886092,"Ind",4,"4+","EndC90"
"11443","TMEM74B",0.602252684,"Ind",2,"2","EndC90"
"11444","TMEM79",0.552857529,"Ind",1,"1","EndC90"
"11445","TMEM87A",0.191590782,"Ind",1,"1","EndC90"
"11446","TMEM87B",0.197280945,"Ind",5,"4+","EndC90"
"11447","TMEM9B",0.159909582,"Ind",5,"4+","EndC90"
"11448","TMF1",0.262462482,"Ind",3,"3","EndC90"
"11449","TMOD2",0.562095231,"Ind",6,"4+","EndC90"
"11450","TMOD3",0.337303911,"Ind",5,"4+","EndC90"
"11451","TMPO",0.297438081,"Ind",4,"4+","EndC90"
"11452","TMPO-AS1",0.911035626,"Ind",2,"2","EndC90"
"11453","TMPRSS15",1,"Ind",2,"2","EndC90"
"11454","TMPRSS3",0.783826153,"Ind",7,"4+","EndC90"
"11455","TMSB10",0.137300434,"Ind",3,"3","EndC90"
"11456","TMUB1",0.132380141,"Ind",4,"4+","EndC90"
"11457","TMUB2",0.144718827,"Ind",6,"4+","EndC90"
"11458","TMX3",0.199529393,"Ind",5,"4+","EndC90"
"11459","TNFRSF14",0.221967432,"Ind",1,"1","EndC90"
"11460","TNFRSF14-AS1",0.658565105,"Ind",1,"1","EndC90"
"11461","TNFRSF1A",0.118891547,"Ind",1,"1","EndC90"
"11462","TNFRSF6B",0.284610558,"Ind",1,"1","EndC90"
"11463","TNIP1",0.20747284,"Ind",3,"3","EndC90"
"11464","TNIP2",0.119210934,"Ind",4,"4+","EndC90"
"11465","TNK2",0.241662867,"Ind",4,"4+","EndC90"
"11466","TNKS",0.254845349,"Ind",3,"3","EndC90"
"11467","TNKS2",0.154208769,"Ind",6,"4+","EndC90"
"11468","TNNT2",0.8616896,"Ind",6,"4+","EndC90"
"11469","TNPO2",0.165237883,"Ind",3,"3","EndC90"
"11470","TNPO3",0.141538151,"Ind",5,"4+","EndC90"
"11471","TNR",0.977857844,"Ind",7,"4+","EndC90"
"11472","TNRC6A",0.197382931,"Ind",5,"4+","EndC90"
"11473","TNRC6B",0.246394802,"Ind",1,"1","EndC90"
"11474","TNS2",0.199502364,"Ind",4,"4+","EndC90"
"11475","TNS2-AS1",0.419407327,"Ind",5,"4+","EndC90"
"11476","TOE1",0.323045151,"Ind",4,"4+","EndC90"
"11477","TOLLIP",0.21104297,"Ind",4,"4+","EndC90"
"11478","TOM1",0.212535983,"Ind",1,"1","EndC90"
"11479","TOM1L2",0.238150589,"Ind",4,"4+","EndC90"
"11480","TOMM20",0.113825078,"Ind",6,"4+","EndC90"
"11481","TOMM22",0.111398101,"Ind",6,"4+","EndC90"
"11482","TOMM40",0.145030922,"Ind",5,"4+","EndC90"
"11483","TOMM5",0.105398305,"Ind",1,"1","EndC90"
"11484","TOMM70",0.106996876,"Ind",5,"4+","EndC90"
"11485","TOP2B",0.131327066,"Ind",5,"4+","EndC90"
"11486","TOP3B",0.491971326,"Ind",5,"4+","EndC90"
"11487","TOPBP1",0.282114737,"Ind",6,"4+","EndC90"
"11488","TOR1A",0.143423584,"Ind",5,"4+","EndC90"
"11489","TOR1AIP1",0.197063888,"Ind",3,"3","EndC90"
"11490","TOR1B",0.133272356,"Ind",2,"2","EndC90"
"11491","TOR2A",0.352005263,"Ind",6,"4+","EndC90"
"11492","TOX4",0.101053238,"Ind",5,"4+","EndC90"
"11493","TP53BP2",0.230327664,"Ind",3,"3","EndC90"
"11494","TP53I13",0.189885529,"Ind",4,"4+","EndC90"
"11495","TP53RK",0.282860472,"Ind",2,"2","EndC90"
"11496","TP73-AS1",0.231701276,"Ind",5,"4+","EndC90"
"11497","TP73-AS3",1,"Ind",2,"2","EndC90"
"11498","TPBGL",0.969932508,"Ind",1,"1","EndC90"
"11499","TPCN2",0.362604749,"Ind",5,"4+","EndC90"
"11500","TPD52L2",0.1190616,"Ind",4,"4+","EndC90"
"11501","TPGS2",0.429593805,"Ind",3,"3","EndC90"
"11502","TPI1P1",0.493548827,"Ind",5,"4+","EndC90"
"11503","TPM3",0.406000867,"Ind",4,"4+","EndC90"
"11504","TPP1",0.191925753,"Ind",3,"3","EndC90"
"11505","TPP2",0.26090536,"Ind",4,"4+","EndC90"
"11506","TPPP",0.588531264,"Ind",8,"4+","EndC90"
"11507","TPR",0.217152621,"Ind",5,"4+","EndC90"
"11508","TPRKB",0.2247058,"Ind",5,"4+","EndC90"
"11509","TPST2",0.453354879,"Ind",1,"1","EndC90"
"11510","TPT1",0.124999705,"Ind",4,"4+","EndC90"
"11511","TRA2A",0.154066581,"Ind",2,"2","EndC90"
"11512","TRA2B",0.117327946,"Ind",4,"4+","EndC90"
"11513","TRABD",0.155726169,"Ind",5,"4+","EndC90"
"11514","TRABD-AS1",0.384667515,"Ind",5,"4+","EndC90"
"11515","TRAC",0.508140779,"Ind",1,"1","EndC90"
"11516","TRADD",0.198206553,"Ind",5,"4+","EndC90"
"11517","TRAF2",0.272922053,"Ind",5,"4+","EndC90"
"11518","TRAF6",0.23391585,"Ind",3,"3","EndC90"
"11519","TRAF7",0.127648819,"Ind",5,"4+","EndC90"
"11520","TRAFD1",0.201188334,"Ind",1,"1","EndC90"
"11521","TRAM1",0.159031579,"Ind",4,"4+","EndC90"
"11522","TRAM2-AS1",0.297202445,"Ind",2,"2","EndC90"
"11523","TRAP1",0.129774786,"Ind",1,"1","EndC90"
"11524","TRAPPC1",0.13903811,"Ind",5,"4+","EndC90"
"11525","TRAPPC10",0.253876623,"Ind",6,"4+","EndC90"
"11526","TRAPPC11",0.177154881,"Ind",6,"4+","EndC90"
"11527","TRAPPC12",0.297134276,"Ind",5,"4+","EndC90"
"11528","TRAPPC14",0.288380448,"Ind",6,"4+","EndC90"
"11529","TRAPPC3",0.165416025,"Ind",5,"4+","EndC90"
"11530","TRAPPC6A",0.164526117,"Ind",3,"3","EndC90"
"11531","TRAPPC8",0.296734092,"Ind",5,"4+","EndC90"
"11532","TRAPPC9",0.238912726,"Ind",5,"4+","EndC90"
"11533","TRBJ2-4",0.998178989,"Ind",1,"1","EndC90"
"11534","TRBV10-3",0.96176144,"Ind",7,"4+","EndC90"
"11535","TRBV2",0.954054898,"Ind",3,"3","EndC90"
"11536","TREH",0.944022442,"Ind",8,"4+","EndC90"
"11537","TREML1",0.9512045,"Ind",2,"2","EndC90"
"11538","TRHDE",0.790887711,"Ind",5,"4+","EndC90"
"11539","TRHDE-AS1",0.663207745,"Ind",8,"4+","EndC90"
"11540","TRIM11",0.303158137,"Ind",4,"4+","EndC90"
"11541","TRIM14",0.435093382,"Ind",5,"4+","EndC90"
"11542","TRIM17",0.810706592,"Ind",8,"4+","EndC90"
"11543","TRIM2",0.402319125,"Ind",6,"4+","EndC90"
"11544","TRIM25",0.331470673,"Ind",3,"3","EndC90"
"11545","TRIM28",0.157289387,"Ind",5,"4+","EndC90"
"11546","TRIM3",0.234405776,"Ind",2,"2","EndC90"
"11547","TRIM35",0.395304422,"Ind",2,"2","EndC90"
"11548","TRIM38",0.302518547,"Ind",6,"4+","EndC90"
"11549","TRIM4",0.215358896,"Ind",5,"4+","EndC90"
"11550","TRIM41",0.240121165,"Ind",5,"4+","EndC90"
"11551","TRIM44",0.15040943,"Ind",5,"4+","EndC90"
"11552","TRIM56",0.201463991,"Ind",3,"3","EndC90"
"11553","TRIM63",0.917704092,"Ind",5,"4+","EndC90"
"11554","TRIM65",0.198665739,"Ind",5,"4+","EndC90"
"11555","TRIM66",0.433202921,"Ind",2,"2","EndC90"
"11556","TRIM9",0.883260032,"Ind",8,"4+","EndC90"
"11557","TRIOBP",0.220203094,"Ind",5,"4+","EndC90"
"11558","TRIP12",0.233450388,"Ind",5,"4+","EndC90"
"11559","TRIP4",0.192249639,"Ind",4,"4+","EndC90"
"11560","TRIR",0.075023994,"Ind",5,"4+","EndC90"
"11561","TRMO",0.33429344,"Ind",3,"3","EndC90"
"11562","TRMT1",0.150642758,"Ind",5,"4+","EndC90"
"11563","TRMT10C",0.159249133,"Ind",1,"1","EndC90"
"11564","TRMT112",0.137913164,"Ind",5,"4+","EndC90"
"11565","TRMT2A",0.174021402,"Ind",5,"4+","EndC90"
"11566","TRMT44",0.433695475,"Ind",5,"4+","EndC90"
"11567","TRMT61A",0.238667251,"Ind",5,"4+","EndC90"
"11568","TRMT9B",0.819284799,"Ind",6,"4+","EndC90"
"11569","TRMU",0.142279967,"Ind",5,"4+","EndC90"
"11570","TRNP1",0.389056684,"Ind",4,"4+","EndC90"
"11571","TRPC4AP",0.090100673,"Ind",6,"4+","EndC90"
"11572","TRPM1",0.966897457,"Ind",1,"1","EndC90"
"11573","TRPM3",0.8990153,"Ind",2,"2","EndC90"
"11574","TRPM7",0.20924076,"Ind",5,"4+","EndC90"
"11575","TRPT1",0.164287334,"Ind",2,"2","EndC90"
"11576","TRUB2",0.22226709,"Ind",4,"4+","EndC90"
"11577","TSC1",0.176935671,"Ind",3,"3","EndC90"
"11578","TSC2",0.173302777,"Ind",6,"4+","EndC90"
"11579","TSC22D4",0.277333747,"Ind",4,"4+","EndC90"
"11580","TSEN34",0.229613524,"Ind",2,"2","EndC90"
"11581","TSG101",0.108388261,"Ind",2,"2","EndC90"
"11582","TSNAXIP1",0.727649075,"Ind",6,"4+","EndC90"
"11583","TSPAN11",0.669292698,"Ind",2,"2","EndC90"
"11584","TSPAN31",0.183190571,"Ind",5,"4+","EndC90"
"11585","TSPAN7",0.414330869,"Ind",8,"4+","EndC90"
"11586","TSPAN9",0.236274092,"Ind",2,"2","EndC90"
"11587","TSPOAP1-AS1",0.865495326,"Ind",3,"3","EndC90"
"11588","TSR1",0.2009863,"Ind",4,"4+","EndC90"
"11589","TSR2",0.159261163,"Ind",2,"2","EndC90"
"11590","TSR3",0.081103504,"Ind",5,"4+","EndC90"
"11591","TSSK1B",1,"Ind",1,"1","EndC90"
"11592","TSSK3",0.457664255,"Ind",1,"1","EndC90"
"11593","TSSK4",0.786681773,"Ind",5,"4+","EndC90"
"11594","TST",0.356721908,"Ind",1,"1","EndC90"
"11595","TTBK1",0.954383763,"Ind",8,"4+","EndC90"
"11596","TTBK2",0.474068002,"Ind",1,"1","EndC90"
"11597","TTC1",0.098542166,"Ind",1,"1","EndC90"
"11598","TTC13",0.310423869,"Ind",2,"2","EndC90"
"11599","TTC14",0.237000166,"Ind",2,"2","EndC90"
"11600","TTC17",0.185999447,"Ind",5,"4+","EndC90"
"11601","TTC23L",0.963145362,"Ind",1,"1","EndC90"
"11602","TTC3-AS1",0.995830024,"Ind",3,"3","EndC90"
"11603","TTC31",0.181573916,"Ind",5,"4+","EndC90"
"11604","TTC34",0.909588582,"Ind",1,"1","EndC90"
"11605","TTC38",0.325603385,"Ind",4,"4+","EndC90"
"11606","TTC7A",0.381421238,"Ind",4,"4+","EndC90"
"11607","TTC9B",0.984803074,"Ind",8,"4+","EndC90"
"11608","TTF1",0.189886216,"Ind",3,"3","EndC90"
"11609","TTF2",0.284998477,"Ind",5,"4+","EndC90"
"11610","TTI1",0.187945935,"Ind",3,"3","EndC90"
"11611","TTLL12",0.233063858,"Ind",2,"2","EndC90"
"11612","TTLL5",0.580665286,"Ind",2,"2","EndC90"
"11613","TTLL7",0.555889671,"Ind",1,"1","EndC90"
"11614","TTR",0.910323502,"Ind",8,"4+","EndC90"
"11615","TTYH1",0.817845219,"Ind",8,"4+","EndC90"
"11616","TTYH2",0.473206252,"Ind",1,"1","EndC90"
"11617","TUBA1B",0.157031814,"Ind",2,"2","EndC90"
"11618","TUBA1C",0.326638715,"Ind",2,"2","EndC90"
"11619","TUBB1",0.940480874,"Ind",2,"2","EndC90"
"11620","TUBB4A",0.869830865,"Ind",8,"4+","EndC90"
"11621","TUBGCP2",0.120326823,"Ind",5,"4+","EndC90"
"11622","TUBGCP3",0.211182514,"Ind",5,"4+","EndC90"
"11623","TUBGCP6",0.171587257,"Ind",5,"4+","EndC90"
"11624","TUG1",0.157749517,"Ind",6,"4+","EndC90"
"11625","TUNAR",0.945221279,"Ind",4,"4+","EndC90"
"11626","TUSC2",0.150904073,"Ind",3,"3","EndC90"
"11627","TUT1",0.188890298,"Ind",5,"4+","EndC90"
"11628","TUT4",0.258519088,"Ind",1,"1","EndC90"
"11629","TVP23A",0.781572548,"Ind",4,"4+","EndC90"
"11630","TWF2",0.189816516,"Ind",4,"4+","EndC90"
"11631","TXN",0.200586825,"Ind",3,"3","EndC90"
"11632","TXN2",0.178426206,"Ind",5,"4+","EndC90"
"11633","TXNDC11",0.175009431,"Ind",3,"3","EndC90"
"11634","TXNDC12",0.112703344,"Ind",5,"4+","EndC90"
"11635","TXNDC15",0.168522286,"Ind",1,"1","EndC90"
"11636","TXNL4A",0.209317032,"Ind",6,"4+","EndC90"
"11637","TYK2",0.203681295,"Ind",6,"4+","EndC90"
"11638","TYR",1,"Ind",7,"4+","EndC90"
"11639","TYRO3",0.637015472,"Ind",8,"4+","EndC90"
"11640","TYSND1",0.38576205,"Ind",1,"1","EndC90"
"11641","TYW3",0.200610105,"Ind",4,"4+","EndC90"
"11642","TYW5",0.20047826,"Ind",3,"3","EndC90"
"11643","U2AF1",0.904356769,"Ind",4,"4+","EndC90"
"11644","U2AF1L4",0.228556151,"Ind",1,"1","EndC90"
"11645","U2AF2",0.109444733,"Ind",5,"4+","EndC90"
"11646","U2SURP",0.186363474,"Ind",5,"4+","EndC90"
"11647","UBA1",0.121199087,"Ind",5,"4+","EndC90"
"11648","UBA2",0.22959723,"Ind",5,"4+","EndC90"
"11649","UBA3",0.104868982,"Ind",5,"4+","EndC90"
"11650","UBA5",0.192312142,"Ind",6,"4+","EndC90"
"11651","UBAC1",0.31392035,"Ind",1,"1","EndC90"
"11652","UBAC2",0.169250892,"Ind",5,"4+","EndC90"
"11653","UBAP2",0.288273491,"Ind",5,"4+","EndC90"
"11654","UBAP2L",0.123794923,"Ind",5,"4+","EndC90"
"11655","UBB",0.123069074,"Ind",4,"4+","EndC90"
"11656","UBDP1",1,"Ind",1,"1","EndC90"
"11657","UBE2A",0.100081103,"Ind",5,"4+","EndC90"
"11658","UBE2D2",0.170775966,"Ind",5,"4+","EndC90"
"11659","UBE2D3",0.096943399,"Ind",5,"4+","EndC90"
"11660","UBE2E1",0.124405645,"Ind",5,"4+","EndC90"
"11661","UBE2I",0.176800233,"Ind",5,"4+","EndC90"
